Year,Artist,Track,Week,Rank
2000,"Jones, Donell",Where I Wanna Be,15 ,34
2000,"Jones, Donell",Where I Wanna Be,16 ,40
2000,"Jones, Donell",Where I Wanna Be,17 ,42
2000,"Jones, Donell",Where I Wanna Be,18 ,49
2000,"Jones, Donell",Where I Wanna Be,19 ,55
2000,"Jones, Donell",Where I Wanna Be,2 ,71
2000,"Jones, Donell",Where I Wanna Be,20 ,62
2000,"Jones, Donell",Where I Wanna Be,3 ,65
2000,"Jones, Donell",Where I Wanna Be,4 ,50
2000,"Jones, Donell",Where I Wanna Be,5 ,41
2000,"Jones, Donell",Where I Wanna Be,6 ,41
2000,"Jones, Donell",Where I Wanna Be,7 ,36
2000,"Jones, Donell",Where I Wanna Be,8 ,41
2000,"Jones, Donell",Where I Wanna Be,9 ,38
2000,"Jordan, Montell",Get It On.. Tonite,1 ,92
2000,"Jordan, Montell",Get It On.. Tonite,10 ,24
2000,"Jordan, Montell",Get It On.. Tonite,11 ,24
2000,"Jordan, Montell",Get It On.. Tonite,12 ,20
2000,"Jordan, Montell",Get It On.. Tonite,13 ,19
2000,"Jordan, Montell",Get It On.. Tonite,14 ,15
2000,"Jordan, Montell",Get It On.. Tonite,15 ,15
2000,"Jordan, Montell",Get It On.. Tonite,16 ,5
2000,"Jordan, Montell",Get It On.. Tonite,17 ,4
2000,"Jordan, Montell",Get It On.. Tonite,18 ,4
2000,"Jordan, Montell",Get It On.. Tonite,19 ,7
2000,"Jordan, Montell",Get It On.. Tonite,2 ,80
2000,"Jordan, Montell",Get It On.. Tonite,20 ,10
2000,"Jordan, Montell",Get It On.. Tonite,21 ,5
2000,"Jordan, Montell",Get It On.. Tonite,22 ,9
2000,"Jordan, Montell",Get It On.. Tonite,23 ,9
2000,"Jordan, Montell",Get It On.. Tonite,24 ,7
2000,"Jordan, Montell",Get It On.. Tonite,25 ,9
2000,"Jordan, Montell",Get It On.. Tonite,26 ,10
2000,"Jordan, Montell",Get It On.. Tonite,27 ,10
2000,"Jordan, Montell",Get It On.. Tonite,28 ,15
2000,"Jordan, Montell",Get It On.. Tonite,29 ,18
2000,"Jordan, Montell",Get It On.. Tonite,3 ,72
2000,"Jordan, Montell",Get It On.. Tonite,30 ,23
2000,"Jordan, Montell",Get It On.. Tonite,31 ,30
2000,"Jordan, Montell",Get It On.. Tonite,32 ,42
2000,"Jordan, Montell",Get It On.. Tonite,4 ,69
2000,"Jordan, Montell",Get It On.. Tonite,5 ,67
2000,"Jordan, Montell",Get It On.. Tonite,6 ,61
2000,"Jordan, Montell",Get It On.. Tonite,7 ,54
2000,"Jordan, Montell",Get It On.. Tonite,8 ,43
2000,"Jordan, Montell",Get It On.. Tonite,9 ,38
2000,Juvenile,U Understand,1 ,85
2000,Juvenile,U Understand,2 ,83
2000,Juvenile,U Understand,3 ,100
2000,Juvenile,U Understand,4 ,98
2000,Juvenile,U Understand,5 ,97
2000,Juvenile,U Understand,6 ,96
2000,Kandi,Don't Think I'm Not,1 ,66
2000,Kandi,Don't Think I'm Not,10 ,24
2000,Kandi,Don't Think I'm Not,11 ,26
2000,Kandi,Don't Think I'm Not,12 ,26
2000,Kandi,Don't Think I'm Not,13 ,28
2000,Kandi,Don't Think I'm Not,14 ,29
2000,Kandi,Don't Think I'm Not,15 ,27
2000,Kandi,Don't Think I'm Not,16 ,31
2000,Kandi,Don't Think I'm Not,17 ,31
2000,Kandi,Don't Think I'm Not,18 ,26
2000,Kandi,Don't Think I'm Not,19 ,25
2000,Kandi,Don't Think I'm Not,2 ,66
2000,Kandi,Don't Think I'm Not,20 ,25
2000,Kandi,Don't Think I'm Not,21 ,30
2000,Kandi,Don't Think I'm Not,22 ,40
2000,Kandi,Don't Think I'm Not,23 ,36
2000,Kandi,Don't Think I'm Not,24 ,41
2000,Kandi,Don't Think I'm Not,3 ,66
2000,Kandi,Don't Think I'm Not,4 ,61
2000,Kandi,Don't Think I'm Not,5 ,49
2000,Kandi,Don't Think I'm Not,6 ,42
2000,Kandi,Don't Think I'm Not,7 ,36
2000,Kandi,Don't Think I'm Not,8 ,33
2000,Kandi,Don't Think I'm Not,9 ,28
2000,"Keith, Toby",Country Comes To Tow,1 ,82
2000,"Keith, Toby",Country Comes To Tow,10 ,55
2000,"Keith, Toby",Country Comes To Tow,11 ,54
2000,"Keith, Toby",Country Comes To Tow,12 ,62
2000,"Keith, Toby",Country Comes To Tow,13 ,81
2000,"Keith, Toby",Country Comes To Tow,14 ,95
2000,"Keith, Toby",Country Comes To Tow,15 ,93
2000,"Keith, Toby",Country Comes To Tow,2 ,78
2000,"Keith, Toby",Country Comes To Tow,3 ,75
2000,"Keith, Toby",Country Comes To Tow,4 ,69
2000,"Keith, Toby",Country Comes To Tow,5 ,66
2000,"Keith, Toby",Country Comes To Tow,6 ,62
2000,"Keith, Toby",Country Comes To Tow,7 ,59
2000,"Keith, Toby",Country Comes To Tow,8 ,58
2000,"Keith, Toby",Country Comes To Tow,9 ,55
2000,"Keith, Toby",How Do You Like Me N,1 ,77
2000,"Keith, Toby",How Do You Like Me N,10 ,32
2000,"Keith, Toby",How Do You Like Me N,11 ,31
2000,"Keith, Toby",How Do You Like Me N,12 ,31
2000,"Keith, Toby",How Do You Like Me N,13 ,35
2000,"Keith, Toby",How Do You Like Me N,14 ,35
2000,"Keith, Toby",How Do You Like Me N,15 ,38
2000,"Keith, Toby",How Do You Like Me N,16 ,43
2000,"Keith, Toby",How Do You Like Me N,17 ,45
2000,"Keith, Toby",How Do You Like Me N,18 ,51
2000,"Keith, Toby",How Do You Like Me N,19 ,52
2000,"Keith, Toby",How Do You Like Me N,2 ,72
2000,"Keith, Toby",How Do You Like Me N,20 ,54
2000,"Keith, Toby",How Do You Like Me N,3 ,59
2000,"Keith, Toby",How Do You Like Me N,4 ,53
2000,"Keith, Toby",How Do You Like Me N,5 ,45
2000,"Keith, Toby",How Do You Like Me N,6 ,43
2000,"Keith, Toby",How Do You Like Me N,7 ,41
2000,"Keith, Toby",How Do You Like Me N,8 ,36
2000,"Keith, Toby",How Do You Like Me N,9 ,36
2000,Kelis,Caught Out There,1 ,84
2000,Kelis,Caught Out There,10 ,67
2000,Kelis,Caught Out There,11 ,75
2000,Kelis,Caught Out There,12 ,90
2000,Kelis,Caught Out There,2 ,68
2000,Kelis,Caught Out There,3 ,67
2000,Kelis,Caught Out There,4 ,63
2000,Kelis,Caught Out There,5 ,63
2000,Kelis,Caught Out There,6 ,54
2000,Kelis,Caught Out There,7 ,56
2000,Kelis,Caught Out There,8 ,59
2000,Kelis,Caught Out There,9 ,68
2000,Kenny G,Auld Lang Syne (The ,1 ,89
2000,Kenny G,Auld Lang Syne (The ,2 ,89
2000,Kenny G,Auld Lang Syne (The ,3 ,7
2000,Kenny G,Auld Lang Syne (The ,4 ,8
2000,Kenny G,Auld Lang Syne (The ,5 ,66
2000,Kid Rock,Only God Knows Why,1 ,63
2000,Kid Rock,Only God Knows Why,10 ,19
2000,Kid Rock,Only God Knows Why,11 ,21
2000,Kid Rock,Only God Knows Why,12 ,25
2000,Kid Rock,Only God Knows Why,13 ,25
2000,Kid Rock,Only God Knows Why,14 ,29
2000,Kid Rock,Only God Knows Why,15 ,32
2000,Kid Rock,Only God Knows Why,16 ,44
2000,Kid Rock,Only God Knows Why,17 ,52
2000,Kid Rock,Only God Knows Why,18 ,62
2000,Kid Rock,Only God Knows Why,19 ,69
2000,Kid Rock,Only God Knows Why,2 ,47
2000,Kid Rock,Only God Knows Why,20 ,78
2000,Kid Rock,Only God Knows Why,3 ,46
2000,Kid Rock,Only God Knows Why,4 ,39
2000,Kid Rock,Only God Knows Why,5 ,35
2000,Kid Rock,Only God Knows Why,6 ,26
2000,Kid Rock,Only God Knows Why,7 ,26
2000,Kid Rock,Only God Knows Why,8 ,23
2000,Kid Rock,Only God Knows Why,9 ,19
2000,"Kravitz, Lenny",I Belong To You,1 ,78
2000,"Kravitz, Lenny",I Belong To You,2 ,77
2000,"Kravitz, Lenny",I Belong To You,3 ,71
2000,"Kravitz, Lenny",I Belong To You,4 ,71
2000,"Kravitz, Lenny",I Belong To You,5 ,71
2000,"Kravitz, Lenny",I Belong To You,6 ,83
2000,"Kravitz, Lenny",I Belong To You,7 ,90
2000,"Kravitz, Lenny",I Belong To You,8 ,90
2000,"Kravitz, Lenny",I Belong To You,9 ,93
2000,Kumbia Kings,U Don't Love Me,1 ,81
2000,Kumbia Kings,U Don't Love Me,10 ,100
2000,Kumbia Kings,U Don't Love Me,2 ,64
2000,Kumbia Kings,U Don't Love Me,3 ,62
2000,Kumbia Kings,U Don't Love Me,4 ,67
2000,Kumbia Kings,U Don't Love Me,5 ,70
2000,Kumbia Kings,U Don't Love Me,6 ,70
2000,Kumbia Kings,U Don't Love Me,7 ,75
2000,Kumbia Kings,U Don't Love Me,8 ,87
2000,Kumbia Kings,U Don't Love Me,9 ,89
2000,LFO,I Don't Wanna Kiss Y,1 ,63
2000,LFO,I Don't Wanna Kiss Y,2 ,61
2000,LFO,I Don't Wanna Kiss Y,3 ,68
2000,LFO,I Don't Wanna Kiss Y,4 ,73
2000,LFO,I Don't Wanna Kiss Y,5 ,91
2000,LFO,West Side Story,1 ,96
2000,LFO,West Side Story,2 ,84
2000,LFO,West Side Story,3 ,88
2000,LFO,West Side Story,4 ,96
2000,LL Cool J,Imagine That,1 ,99
2000,LL Cool J,Imagine That,2 ,98
2000,"Larrieux, Amel",Get Up,1 ,100
2000,"Larrieux, Amel",Get Up,2 ,97
2000,"Larrieux, Amel",Get Up,3 ,97
2000,"Lawrence, Tracy",Lessons Learned,1 ,80
2000,"Lawrence, Tracy",Lessons Learned,10 ,42
2000,"Lawrence, Tracy",Lessons Learned,11 ,40
2000,"Lawrence, Tracy",Lessons Learned,12 ,40
2000,"Lawrence, Tracy",Lessons Learned,13 ,50
2000,"Lawrence, Tracy",Lessons Learned,14 ,66
2000,"Lawrence, Tracy",Lessons Learned,15 ,81
2000,"Lawrence, Tracy",Lessons Learned,16 ,93
2000,"Lawrence, Tracy",Lessons Learned,17 ,94
2000,"Lawrence, Tracy",Lessons Learned,18 ,99
2000,"Lawrence, Tracy",Lessons Learned,19 ,99
2000,"Lawrence, Tracy",Lessons Learned,2 ,73
2000,"Lawrence, Tracy",Lessons Learned,20 ,100
2000,"Lawrence, Tracy",Lessons Learned,3 ,61
2000,"Lawrence, Tracy",Lessons Learned,4 ,61
2000,"Lawrence, Tracy",Lessons Learned,5 ,48
2000,"Lawrence, Tracy",Lessons Learned,6 ,48
2000,"Lawrence, Tracy",Lessons Learned,7 ,48
2000,"Lawrence, Tracy",Lessons Learned,8 ,48
2000,"Lawrence, Tracy",Lessons Learned,9 ,44
2000,"Levert, Gerald",Baby U Are,1 ,96
2000,"Levert, Gerald",Baby U Are,2 ,89
2000,"Levert, Gerald",Baby U Are,3 ,92
2000,"Levert, Gerald",Baby U Are,4 ,96
2000,"Levert, Gerald",Baby U Are,5 ,96
2000,"Levert, Gerald",Mr. Too Damn Good,1 ,84
2000,"Levert, Gerald",Mr. Too Damn Good,2 ,83
2000,"Levert, Gerald",Mr. Too Damn Good,3 ,83
2000,"Levert, Gerald",Mr. Too Damn Good,4 ,76
2000,"Levert, Gerald",Mr. Too Damn Good,5 ,86
2000,"Levert, Gerald",Mr. Too Damn Good,6 ,86
2000,"Levert, Gerald",Mr. Too Damn Good,7 ,88
2000,"Levert, Gerald",Mr. Too Damn Good,8 ,97
2000,Lil Bow Wow,Bounce With Me,1 ,48
2000,Lil Bow Wow,Bounce With Me,10 ,27
2000,Lil Bow Wow,Bounce With Me,11 ,27
2000,Lil Bow Wow,Bounce With Me,12 ,36
2000,Lil Bow Wow,Bounce With Me,13 ,40
2000,Lil Bow Wow,Bounce With Me,14 ,53
2000,Lil Bow Wow,Bounce With Me,15 ,61
2000,Lil Bow Wow,Bounce With Me,16 ,69
2000,Lil Bow Wow,Bounce With Me,17 ,80
2000,Lil Bow Wow,Bounce With Me,18 ,90
2000,Lil Bow Wow,Bounce With Me,19 ,99
2000,Lil Bow Wow,Bounce With Me,2 ,35
2000,Lil Bow Wow,Bounce With Me,22 ,100
2000,Lil Bow Wow,Bounce With Me,3 ,24
2000,Lil Bow Wow,Bounce With Me,4 ,24
2000,Lil Bow Wow,Bounce With Me,5 ,20
2000,Lil Bow Wow,Bounce With Me,6 ,20
2000,Lil Bow Wow,Bounce With Me,7 ,20
2000,Lil Bow Wow,Bounce With Me,8 ,20
2000,Lil Bow Wow,Bounce With Me,9 ,22
2000,Lil Wayne,Tha Block Is Hot,1 ,99
2000,Lil Wayne,Tha Block Is Hot,10 ,87
2000,Lil Wayne,Tha Block Is Hot,11 ,95
2000,Lil Wayne,Tha Block Is Hot,2 ,89
2000,Lil Wayne,Tha Block Is Hot,3 ,92
2000,Lil Wayne,Tha Block Is Hot,4 ,84
2000,Lil Wayne,Tha Block Is Hot,5 ,84
2000,Lil Wayne,Tha Block Is Hot,6 ,72
2000,Lil Wayne,Tha Block Is Hot,7 ,81
2000,Lil Wayne,Tha Block Is Hot,8 ,81
2000,Lil Wayne,Tha Block Is Hot,9 ,86
2000,Lil' Kim,How Many Licks?,1 ,79
2000,Lil' Kim,How Many Licks?,10 ,96
2000,Lil' Kim,How Many Licks?,11 ,96
2000,Lil' Kim,How Many Licks?,2 ,75
2000,Lil' Kim,How Many Licks?,3 ,77
2000,Lil' Kim,How Many Licks?,4 ,86
2000,Lil' Kim,How Many Licks?,5 ,86
2000,Lil' Kim,How Many Licks?,6 ,89
2000,Lil' Kim,How Many Licks?,9 ,96
2000,Lil' Kim,No Matter What They ,1 ,80
2000,Lil' Kim,No Matter What They ,10 ,97
2000,Lil' Kim,No Matter What They ,2 ,72
2000,Lil' Kim,No Matter What They ,3 ,67
2000,Lil' Kim,No Matter What They ,4 ,60
2000,Lil' Kim,No Matter What They ,5 ,65
2000,Lil' Kim,No Matter What They ,6 ,73
2000,Lil' Kim,No Matter What They ,7 ,81
2000,Lil' Kim,No Matter What They ,8 ,86
2000,Lil' Kim,No Matter What They ,9 ,90
2000,Lil' Mo,Ta Da,1 ,100
2000,Lil' Mo,Ta Da,2 ,99
2000,Lil' Mo,Ta Da,3 ,97
2000,Lil' Mo,Ta Da,4 ,97
2000,Lil' Mo,Ta Da,5 ,100
2000,Lil' Mo,Ta Da,6 ,95
2000,Lil' Mo,Ta Da,7 ,99
2000,Lil' Zane,Callin' Me,1 ,83
2000,Lil' Zane,Callin' Me,10 ,59
2000,Lil' Zane,Callin' Me,11 ,67
2000,Lil' Zane,Callin' Me,12 ,84
2000,Lil' Zane,Callin' Me,13 ,95
2000,Lil' Zane,Callin' Me,2 ,89
2000,Lil' Zane,Callin' Me,3 ,57
2000,Lil' Zane,Callin' Me,4 ,40
2000,Lil' Zane,Callin' Me,5 ,34
2000,Lil' Zane,Callin' Me,6 ,21
2000,Lil' Zane,Callin' Me,7 ,33
2000,Lil' Zane,Callin' Me,8 ,46
2000,Lil' Zane,Callin' Me,9 ,45
2000,Limp Bizkit,N 2 Gether Now,1 ,94
2000,Limp Bizkit,N 2 Gether Now,10 ,97
2000,Limp Bizkit,N 2 Gether Now,11 ,96
2000,Limp Bizkit,N 2 Gether Now,2 ,88
2000,Limp Bizkit,N 2 Gether Now,3 ,85
2000,Limp Bizkit,N 2 Gether Now,4 ,78
2000,Limp Bizkit,N 2 Gether Now,5 ,78
2000,Limp Bizkit,N 2 Gether Now,6 ,73
2000,Limp Bizkit,N 2 Gether Now,7 ,84
2000,Limp Bizkit,N 2 Gether Now,8 ,86
2000,Limp Bizkit,N 2 Gether Now,9 ,90
2000,Limp Bizkit,Re-Arranged,1 ,91
2000,Limp Bizkit,Re-Arranged,10 ,88
2000,Limp Bizkit,Re-Arranged,11 ,89
2000,Limp Bizkit,Re-Arranged,12 ,93
2000,Limp Bizkit,Re-Arranged,13 ,91
2000,Limp Bizkit,Re-Arranged,14 ,91
2000,Limp Bizkit,Re-Arranged,15 ,89
2000,Limp Bizkit,Re-Arranged,16 ,90
2000,Limp Bizkit,Re-Arranged,17 ,93
2000,Limp Bizkit,Re-Arranged,18 ,100
2000,Limp Bizkit,Re-Arranged,2 ,91
2000,Limp Bizkit,Re-Arranged,3 ,90
2000,Limp Bizkit,Re-Arranged,4 ,95
2000,Limp Bizkit,Re-Arranged,5 ,95
2000,Limp Bizkit,Re-Arranged,6 ,99
2000,Limp Bizkit,Re-Arranged,7 ,96
2000,Limp Bizkit,Re-Arranged,8 ,96
2000,Limp Bizkit,Re-Arranged,9 ,92
2000,Limp Bizkit,Rollin',1 ,77
2000,Limp Bizkit,Rollin',10 ,78
2000,Limp Bizkit,Rollin',11 ,80
2000,Limp Bizkit,Rollin',12 ,86
2000,Limp Bizkit,Rollin',13 ,86
2000,Limp Bizkit,Rollin',14 ,91
2000,Limp Bizkit,Rollin',15 ,93
2000,Limp Bizkit,Rollin',16 ,96
2000,Limp Bizkit,Rollin',17 ,100
2000,Limp Bizkit,Rollin',2 ,73
2000,Limp Bizkit,Rollin',3 ,72
2000,Limp Bizkit,Rollin',4 ,66
2000,Limp Bizkit,Rollin',5 ,65
2000,Limp Bizkit,Rollin',6 ,65
2000,Limp Bizkit,Rollin',7 ,67
2000,Limp Bizkit,Rollin',8 ,73
2000,Limp Bizkit,Rollin',9 ,74
2000,Lonestar,Amazed,1 ,81
2000,Lonestar,Amazed,10 ,27
2000,Lonestar,Amazed,11 ,26
2000,Lonestar,Amazed,12 ,24
2000,Lonestar,Amazed,13 ,27
2000,Lonestar,Amazed,14 ,32
2000,Lonestar,Amazed,15 ,33
2000,Lonestar,Amazed,16 ,35
2000,Lonestar,Amazed,17 ,35
2000,Lonestar,Amazed,18 ,40
2000,Lonestar,Amazed,19 ,43
2000,Lonestar,Amazed,2 ,54
2000,Lonestar,Amazed,20 ,50
2000,Lonestar,Amazed,3 ,44
2000,Lonestar,Amazed,30 ,45
2000,Lonestar,Amazed,31 ,45
2000,Lonestar,Amazed,32 ,45
2000,Lonestar,Amazed,33 ,23
2000,Lonestar,Amazed,34 ,17
2000,Lonestar,Amazed,35 ,14
2000,Lonestar,Amazed,36 ,17
2000,Lonestar,Amazed,37 ,18
2000,Lonestar,Amazed,38 ,18
2000,Lonestar,Amazed,39 ,3
2000,Lonestar,Amazed,4 ,39
2000,Lonestar,Amazed,40 ,1
2000,Lonestar,Amazed,41 ,1
2000,Lonestar,Amazed,42 ,2
2000,Lonestar,Amazed,43 ,3
2000,Lonestar,Amazed,44 ,4
2000,Lonestar,Amazed,45 ,4
2000,Lonestar,Amazed,46 ,5
2000,Lonestar,Amazed,47 ,6
2000,Lonestar,Amazed,48 ,8
2000,Lonestar,Amazed,49 ,9
2000,Lonestar,Amazed,5 ,38
2000,Lonestar,Amazed,50 ,10
2000,Lonestar,Amazed,51 ,12
2000,Lonestar,Amazed,52 ,15
2000,Lonestar,Amazed,53 ,20
2000,Lonestar,Amazed,54 ,22
2000,Lonestar,Amazed,55 ,22
2000,Lonestar,Amazed,56 ,25
2000,Lonestar,Amazed,57 ,26
2000,Lonestar,Amazed,58 ,31
2000,Lonestar,Amazed,59 ,32
2000,Lonestar,Amazed,6 ,33
2000,Lonestar,Amazed,60 ,37
2000,Lonestar,Amazed,61 ,42
2000,Lonestar,Amazed,62 ,42
2000,Lonestar,Amazed,63 ,45
2000,Lonestar,Amazed,64 ,50
2000,Lonestar,Amazed,7 ,29
2000,Lonestar,Amazed,8 ,29
2000,Lonestar,Amazed,9 ,32
2000,Lonestar,Smile,1 ,89
2000,Lonestar,Smile,10 ,39
2000,Lonestar,Smile,11 ,43
2000,Lonestar,Smile,12 ,41
2000,Lonestar,Smile,13 ,43
2000,Lonestar,Smile,14 ,45
2000,Lonestar,Smile,15 ,50
2000,Lonestar,Smile,16 ,58
2000,Lonestar,Smile,17 ,67
2000,Lonestar,Smile,18 ,78
2000,Lonestar,Smile,19 ,85
2000,Lonestar,Smile,2 ,80
2000,Lonestar,Smile,20 ,91
2000,Lonestar,Smile,3 ,80
2000,Lonestar,Smile,4 ,80
2000,Lonestar,Smile,5 ,65
2000,Lonestar,Smile,6 ,47
2000,Lonestar,Smile,7 ,44
2000,Lonestar,Smile,8 ,42
2000,Lonestar,Smile,9 ,39
2000,Lonestar,What About Now,1 ,78
2000,Lonestar,What About Now,10 ,34
2000,Lonestar,What About Now,11 ,30
2000,Lonestar,What About Now,12 ,30
2000,Lonestar,What About Now,13 ,35
2000,Lonestar,What About Now,14 ,36
2000,Lonestar,What About Now,15 ,37
2000,Lonestar,What About Now,16 ,43
2000,Lonestar,What About Now,17 ,54
2000,Lonestar,What About Now,18 ,60
2000,Lonestar,What About Now,19 ,61
2000,Lonestar,What About Now,2 ,72
2000,Lonestar,What About Now,20 ,69
2000,Lonestar,What About Now,3 ,66
2000,Lonestar,What About Now,4 ,64
2000,Lonestar,What About Now,5 ,56
2000,Lonestar,What About Now,6 ,50
2000,Lonestar,What About Now,7 ,47
2000,Lonestar,What About Now,8 ,39
2000,Lonestar,What About Now,9 ,37
2000,"Lopez, Jennifer",Feelin' Good,1 ,79
2000,"Lopez, Jennifer",Feelin' Good,10 ,79
2000,"Lopez, Jennifer",Feelin' Good,11 ,96
2000,"Lopez, Jennifer",Feelin' Good,14 ,64
2000,"Lopez, Jennifer",Feelin' Good,15 ,74
2000,"Lopez, Jennifer",Feelin' Good,16 ,73
2000,"Lopez, Jennifer",Feelin' Good,17 ,79
2000,"Lopez, Jennifer",Feelin' Good,18 ,82
2000,"Lopez, Jennifer",Feelin' Good,19 ,96
2000,"Lopez, Jennifer",Feelin' Good,2 ,79
2000,"Lopez, Jennifer",Feelin' Good,3 ,66
2000,"Lopez, Jennifer",Feelin' Good,4 ,54
2000,"Lopez, Jennifer",Feelin' Good,5 ,54
2000,"Lopez, Jennifer",Feelin' Good,6 ,54
2000,"Lopez, Jennifer",Feelin' Good,7 ,54
2000,"Lopez, Jennifer",Feelin' Good,8 ,51
2000,"Lopez, Jennifer",Feelin' Good,9 ,61
2000,"Loveless, Patty",That's The Kind Of M,1 ,98
2000,"Loveless, Patty",That's The Kind Of M,10 ,71
2000,"Loveless, Patty",That's The Kind Of M,11 ,71
2000,"Loveless, Patty",That's The Kind Of M,12 ,72
2000,"Loveless, Patty",That's The Kind Of M,13 ,85
2000,"Loveless, Patty",That's The Kind Of M,14 ,91
2000,"Loveless, Patty",That's The Kind Of M,2 ,93
2000,"Loveless, Patty",That's The Kind Of M,3 ,93
2000,"Loveless, Patty",That's The Kind Of M,4 ,93
2000,"Loveless, Patty",That's The Kind Of M,5 ,88
2000,"Loveless, Patty",That's The Kind Of M,6 ,88
2000,"Loveless, Patty",That's The Kind Of M,7 ,82
2000,"Loveless, Patty",That's The Kind Of M,8 ,81
2000,"Loveless, Patty",That's The Kind Of M,9 ,73
2000,Lox,"Ryde or Die, Chick",1 ,86
2000,Lox,"Ryde or Die, Chick",2 ,73
2000,Lox,"Ryde or Die, Chick",3 ,80
2000,Lox,"Ryde or Die, Chick",4 ,84
2000,Lox,"Ryde or Die, Chick",5 ,91
2000,Lox,"Ryde or Die, Chick",6 ,97
2000,Lox,"Ryde or Die, Chick",7 ,97
2000,Lucy Pearl,Dance Tonight,1 ,80
2000,Lucy Pearl,Dance Tonight,10 ,40
2000,Lucy Pearl,Dance Tonight,11 ,36
2000,Lucy Pearl,Dance Tonight,12 ,43
2000,Lucy Pearl,Dance Tonight,13 ,46
2000,Lucy Pearl,Dance Tonight,14 ,54
2000,Lucy Pearl,Dance Tonight,15 ,72
2000,Lucy Pearl,Dance Tonight,16 ,84
2000,Lucy Pearl,Dance Tonight,17 ,84
2000,Lucy Pearl,Dance Tonight,18 ,86
2000,Lucy Pearl,Dance Tonight,19 ,92
2000,Lucy Pearl,Dance Tonight,2 ,75
2000,Lucy Pearl,Dance Tonight,3 ,63
2000,Lucy Pearl,Dance Tonight,4 ,59
2000,Lucy Pearl,Dance Tonight,5 ,55
2000,Lucy Pearl,Dance Tonight,6 ,49
2000,Lucy Pearl,Dance Tonight,7 ,42
2000,Lucy Pearl,Dance Tonight,8 ,42
2000,Lucy Pearl,Dance Tonight,9 ,40
2000,Ludacris,What's Your Fantasy,1 ,89
2000,Ludacris,What's Your Fantasy,10 ,25
2000,Ludacris,What's Your Fantasy,11 ,22
2000,Ludacris,What's Your Fantasy,12 ,21
2000,Ludacris,What's Your Fantasy,13 ,24
2000,Ludacris,What's Your Fantasy,14 ,24
2000,Ludacris,What's Your Fantasy,15 ,24
2000,Ludacris,What's Your Fantasy,16 ,27
2000,Ludacris,What's Your Fantasy,17 ,25
2000,Ludacris,What's Your Fantasy,18 ,34
2000,Ludacris,What's Your Fantasy,19 ,32
2000,Ludacris,What's Your Fantasy,2 ,83
2000,Ludacris,What's Your Fantasy,20 ,35
2000,Ludacris,What's Your Fantasy,21 ,41
2000,Ludacris,What's Your Fantasy,22 ,47
2000,Ludacris,What's Your Fantasy,3 ,63
2000,Ludacris,What's Your Fantasy,4 ,55
2000,Ludacris,What's Your Fantasy,5 ,49
2000,Ludacris,What's Your Fantasy,6 ,40
2000,Ludacris,What's Your Fantasy,7 ,33
2000,Ludacris,What's Your Fantasy,8 ,32
2000,Ludacris,What's Your Fantasy,9 ,30
2000,M2M,Don't Say You Love M,1 ,72
2000,M2M,Don't Say You Love M,10 ,92
2000,M2M,Don't Say You Love M,11 ,98
2000,M2M,Don't Say You Love M,12 ,98
2000,M2M,Don't Say You Love M,2 ,53
2000,M2M,Don't Say You Love M,3 ,62
2000,M2M,Don't Say You Love M,4 ,46
2000,M2M,Don't Say You Love M,5 ,54
2000,M2M,Don't Say You Love M,6 ,44
2000,M2M,Don't Say You Love M,7 ,44
2000,M2M,Don't Say You Love M,8 ,21
2000,M2M,Don't Say You Love M,9 ,64
2000,M2M,Mirror Mirror,1 ,87
2000,M2M,Mirror Mirror,10 ,70
2000,M2M,Mirror Mirror,11 ,74
2000,M2M,Mirror Mirror,12 ,70
2000,M2M,Mirror Mirror,13 ,70
2000,M2M,Mirror Mirror,14 ,80
2000,M2M,Mirror Mirror,15 ,82
2000,M2M,Mirror Mirror,16 ,87
2000,M2M,Mirror Mirror,17 ,90
2000,M2M,Mirror Mirror,18 ,96
2000,M2M,Mirror Mirror,2 ,87
2000,M2M,Mirror Mirror,3 ,94
2000,M2M,Mirror Mirror,4 ,91
2000,M2M,Mirror Mirror,5 ,75
2000,M2M,Mirror Mirror,6 ,68
2000,M2M,Mirror Mirror,7 ,65
2000,M2M,Mirror Mirror,8 ,86
2000,M2M,Mirror Mirror,9 ,62
2000,Madison Avenue,Don't Call Me Baby,1 ,98
2000,Madison Avenue,Don't Call Me Baby,10 ,92
2000,Madison Avenue,Don't Call Me Baby,11 ,88
2000,Madison Avenue,Don't Call Me Baby,12 ,88
2000,Madison Avenue,Don't Call Me Baby,13 ,88
2000,Madison Avenue,Don't Call Me Baby,14 ,95
2000,Madison Avenue,Don't Call Me Baby,15 ,93
2000,Madison Avenue,Don't Call Me Baby,16 ,98
2000,Madison Avenue,Don't Call Me Baby,17 ,93
2000,Madison Avenue,Don't Call Me Baby,18 ,92
2000,Madison Avenue,Don't Call Me Baby,19 ,90
2000,Madison Avenue,Don't Call Me Baby,2 ,96
2000,Madison Avenue,Don't Call Me Baby,20 ,97
2000,Madison Avenue,Don't Call Me Baby,3 ,93
2000,Madison Avenue,Don't Call Me Baby,4 ,93
2000,Madison Avenue,Don't Call Me Baby,5 ,93
2000,Madison Avenue,Don't Call Me Baby,6 ,92
2000,Madison Avenue,Don't Call Me Baby,7 ,92
2000,Madison Avenue,Don't Call Me Baby,8 ,92
2000,Madison Avenue,Don't Call Me Baby,9 ,90
2000,Madonna,American Pie,1 ,43
